0,496024.16
0.0125,280.505447953035
0.025,135.394142793016
0.0375,10.038434509557
0.05,50.3911138437766
0.0625,47.6210398908293
0.075,40.9330386994267
0.0875,15.7852451223261
0.1,29.137696190006
0.1125,54.5804500214562
0.125,42.0373306659467
0.1375,20.5906703233757
0.15,25.3707084596186
0.1625,20.2670954287524
0.175,16.2574887023172
0.1875,10.4985340613423
0.2,15.5969879861224
0.2125,26.8048643457421
0.225,18.8744074297343
0.2375,2.91209288942064
0.25,8.86963652908233
0.2625,7.61779870563098
0.275,15.6794441593892
0.2875,12.6576821114157
0.3,10.9321754768742
0.3125,25.8401718598589
0.325,28.4746153104063
0.3375,25.3435945775515
0.35,27.6821519370417
0.3625,28.1148235305078
0.375,25.0319124979493
0.3875,28.6085266932754
0.4,44.0655709280021
0.4125,54.4170164640783
0.425,49.9043161837511
0.4375,40.3008773869325
0.45,42.2761082763716
0.4625,58.3839634678967
0.475,75.7806045880316
0.4875,77.2928606845623
0.5,61.2272504159697
0.5125,44.9778283191742
0.525,35.9761599530717
0.5375,24.8255998988164
0.55,17.7476825293206
0.5625,12.2311963603261
0.575,3.02630320721946
0.5875,19.7206172650317
0.6,25.5393751915447
0.6125,18.4040741763252
0.625,16.900557772205
0.6375,25.5369141000898
0.65,25.1224187191454
0.6625,15.5045279157328
0.675,12.2444451984731
0.6875,17.6318323897895
0.7,14.9167282546575
0.7125,3.96999591312396
0.725,11.8568076628482
0.7375,17.7875854752861
0.75,13.2950016112763
0.7625,6.26253166569041
0.775,6.60028837174063
0.7875,14.2410779169072
0.8,22.9893890396158
0.8125,24.1759852496312
0.825,23.406905200156
0.8375,27.397923925136
0.85,25.3826299906969
0.8625,18.315607670441
0.875,17.8294809524711
0.8875,17.367213027209
0.9,16.5591705515949
0.9125,21.4936099797347
0.925,23.7275566722234
0.9375,25.685205264741
0.95,39.554918178622
0.9625,47.3436116820147
0.975,29.9539864069606
0.9875,34.1976917820977
1,100.535545964834
1.0125,197.428606875089
1.025,332.517641299212
1.0375,481.005391027756
1.05,595.860333906074
1.0625,639.099427087106
1.075,590.212827324184
1.0875,447.710540165745
1.1,243.8064997982
1.1125,54.7258729462558
1.125,80.2905396124234
1.1375,95.3725219765523
1.15,130.111758711309
1.1625,231.654817574752
1.175,270.988814853589
1.1875,183.341169848598
1.2,232.610281452752
1.2125,617.610449260406
1.225,1026.96404704987
1.2375,1302.44158417554
1.25,1387.55408374407
1.2625,1399.19878427636
1.275,1551.22800075199
1.2875,1835.90187357672
1.3,2025.95442781256
1.3125,1964.78528194178
1.325,1680.22259525577
1.3375,1360.33466783882
1.35,1194.14951853069
1.3625,1130.49926583146
1.375,990.769223330487
1.3875,723.284936092167
1.4,405.275626661629
1.4125,159.62766423285
1.425,95.3203769301873
1.4375,89.2559622763722
1.45,47.4565455425666
1.4625,18.1258848723586
1.475,25.430286409651
1.4875,9.98623411966042
1.5,30.7927244132675
1.5125,57.1018210777926
1.525,50.4184048698355
1.5375,20.0419700813324
1.55,23.2342271347118
1.5625,34.9979117175565
1.575,39.8476501569386
1.5875,38.1339376290001
1.6,20.8000196095271
1.6125,3.83881647492292
1.625,16.412222744622
1.6375,29.2292597646543
1.65,35.1180414541524
1.6625,20.0925777104773
1.675,11.5751076755976
1.6875,27.6535205162295
1.7,21.7100975843111
1.7125,7.27253346676977
1.725,27.6429958356789
1.7375,48.5392316574352
1.75,54.6834309538555
1.7625,45.3532350267123
1.775,48.8144818061836
1.7875,62.2699787327629
1.8,62.8446613695242
1.8125,52.12916043362
1.825,42.5613679912765
1.8375,60.3504591936728
1.85,80.5289228566508
1.8625,75.9554962124162
1.875,67.2135936680495
1.8875,85.8854482814907
1.9,105.209083326647
1.9125,98.5428464451925
1.925,67.1983899230903
1.9375,61.6914301551905
1.95,83.2443325654351
1.9625,72.1146056565969
1.975,37.6500301640035
1.9875,62.0697429142619
2,109.228315517427
2.0125,126.128067539943
2.025,109.57143408541
2.0375,140.757144411037
2.05,218.199732928777
2.0625,260.303774119904
2.075,255.084075139312
2.0875,216.21147050674
2.1,146.189515861222
2.1125,103.860595590234
2.125,137.440316714545
2.1375,133.390983680673
2.15,72.147847898815
2.1625,10.8606579254121
2.175,42.8113881977455
2.1875,56.7976698315244
2.2,51.1302451598999
2.2125,38.2183912934645
2.225,56.868992466553
2.2375,69.2734788554168
2.25,56.2803263206473
2.2625,41.7179842933858
2.275,39.5511952070454
2.2875,40.0157977305927
2.3,47.3673315588693
2.3125,66.5956582869068
2.325,84.9172034529526
2.3375,81.9971624640305
2.35,58.3902670846909
2.3625,44.2166590327298
2.375,54.7994483003715
2.3875,64.468989204846
2.4,63.2770458532902
2.4125,57.5417404315315
2.425,58.4741913411757
2.4375,56.7484688922598
2.45,44.0340875476718
2.4625,27.4437867560371
2.475,18.7952076728007
2.4875,26.976106799722
2.5,31.7102834503445
2.5125,25.2819725669609
2.525,15.7383893739658
2.5375,15.261681300529
2.55,27.3926025482393
2.5625,28.0549067378267
2.575,11.9725207398202
2.5875,36.7798704276639
2.6,62.805296826809
2.6125,68.4550244625752
2.625,60.0353835056011
2.6375,52.2999105539736
2.65,58.2826791476697
2.6625,68.7822224369178
2.675,68.798736843127
2.6875,64.5303903288453
2.7,69.8796169831718
2.7125,84.1029731913961
2.725,96.265641963573
2.7375,95.994253948674
2.75,90.6804929173717
2.7625,97.3511311625919
2.775,107.96851750913
2.7875,110.740864788557
2.8,110.436751266595
2.8125,114.586466808961
2.825,119.930294982176
2.8375,116.594487132228
2.85,103.606905545435
2.8625,89.7510016986163
2.875,79.1753831652542
2.8875,71.7925652850196
2.9,71.1712574388285
2.9125,79.2852915001749
2.925,89.618469566444
2.9375,90.0657644430253
2.95,76.7978867036526
2.9625,58.7395500909901
2.975,47.125473945847
2.9875,46.1392967915475
3,53.5084758221121
3.0125,64.6516787573581
3.025,71.285166107343
3.0375,64.5311804357493
3.05,48.1208441612029
3.0625,39.5699889899638
3.075,41.2163342805597
3.0875,41.5297812019147
3.1,40.5596034427317
3.1125,43.5575756568698
3.125,50.3407540633577
3.1375,50.1897866345527
3.15,38.4278111286348
3.1625,23.6289464220094
3.175,17.2535028626739
3.1875,19.2997722456914
3.2,25.3742423707204
3.2125,33.8242949564723
3.225,38.6802399657101
3.2375,32.0608317302994
3.25,15.2773527397337
3.2625,9.92162805411968
3.275,22.3848455199068
3.2875,29.1705147243499
3.3,24.3418258293686
3.3125,15.6829774769837
3.325,29.9971468875992
3.3375,37.780129109175
3.35,27.11191743676
3.3625,9.55699275596271
3.375,10.9556971201792
3.3875,19.0393597824783
3.4,22.466969884107
3.4125,14.4674111635579
3.425,3.63870935943662
3.4375,19.1275011489308
3.45,23.1007398950023
3.4625,17.4212190081997
3.475,10.6431891548427
3.4875,5.90736188913875
3.5,6.10261707284554
3.5125,9.36705524557069
3.525,10.6152148535018
3.5375,10.3205511811519
3.55,8.52299047172718
3.5625,6.56403636310856
3.575,13.7379152148087
3.5875,23.2823413494272
3.6,25.2178179748144
3.6125,17.3498680605686
3.625,6.49763860632441
3.6375,2.0389985392025
3.65,2.95305924237655
3.6625,6.08778475870638
3.675,4.78641097718244
3.6875,0.804839339935848
3.7,5.03892922579767
3.7125,12.344629055119
3.725,19.4302714721802
3.7375,17.7532647501013
3.75,7.24957289871656
3.7625,7.40311493365732
3.775,7.90822155802762
3.7875,3.81699169775338
3.8,15.060723219985
3.8125,19.3376510537533
3.825,16.8643306012556
3.8375,15.6413857429833
3.85,15.844776211884
3.8625,14.9653367452751
3.875,12.5485715962926
3.8875,8.25728833639428
3.9,9.45744848812414
3.9125,13.1083701123151
3.925,11.5882749610255
3.9375,6.24797596974569
3.95,2.21765382051993
3.9625,0.661519814716585
3.975,4.69750304379509
3.9875,6.81641027685152
4,3.84814876753903
4.0125,3.68698573101287
4.025,8.89731701042816
4.0375,14.1116819934116
4.05,18.0666639408272
4.0625,14.9580573850389
4.075,13.3728500744275
4.0875,24.8540351107336
4.1,29.3180371418185
4.1125,21.8272982303087
4.125,12.2687358059182
4.1375,10.2646557297658
4.15,7.8781175963992
4.1625,3.82669022461874
4.175,7.47055901752481
4.1875,14.5125853212311
4.2,16.6677081989552
4.2125,12.712656871254
4.225,8.62095693949618
4.2375,9.46874483779163
4.25,12.437427763556
4.2625,11.4344171262879
4.275,6.61179785105862
4.2875,12.3919218929098
4.3,14.1526886921953
4.3125,4.67094397134912
4.325,9.12284591185141
4.3375,15.3994600128116
4.35,9.87661935037321
4.3625,9.84438492995203
4.375,21.5160995504495
4.3875,24.329732943559
4.4,15.5129233358146
4.4125,1.67287312451515
4.425,7.12921092793596
4.4375,4.76316075518317
4.45,3.91879184743305
4.4625,6.8321682078565
4.475,0.21445385221137
4.4875,9.26418721803561
4.5,11.8783133566722
4.5125,11.2879192224712
4.525,17.2464316102895
4.5375,16.9463498613915
4.55,7.65925624762798
4.5625,3.33885020167809
4.575,4.39070691877362
4.5875,2.65794203760242
4.6,2.64383725300274
4.6125,6.62778558187578
4.625,16.9071965140118
4.6375,21.6823343504164
4.65,18.9850245333341
4.6625,14.3568864376062
4.675,12.2927887118353
4.6875,11.1351045452186
4.7,10.6657791634436
4.7125,18.1212150572551
4.725,23.3418172884217
4.7375,17.2591778315149
4.75,10.9437475854226
4.7625,15.7296472398879
4.775,13.2725828653722
4.7875,14.8510860851094
4.8,17.9626114338693
4.8125,8.885471968576
4.825,7.21961514036784
4.8375,13.0393707176306
4.85,8.04368250857377
4.8625,12.1001188162684
4.875,15.9173348535189
4.8875,11.5052394813974
4.9,7.3122011551217
4.9125,5.45481830193792
4.925,4.6096975424592
4.9375,4.15231147608164
4.95,6.54500681508783
4.9625,9.57821142147292
4.975,5.15950127335334
4.9875,6.4909059822917
5,10.9804807431178
5.0125,6.78285366862606
5.025,5.56783963736951
5.0375,7.49715312795211
5.05,7.42056767370371
5.0625,7.9478556950404
5.075,10.6420151849539
5.0875,21.9929934533383
5.1,22.8981548722944
5.1125,6.29021220820363
5.125,15.7766117446653
5.1375,22.644580057767
5.15,13.7121209318531
5.1625,21.8509289017894
5.175,25.034713977073
5.1875,8.49177182219988
5.2,12.5233060614476
5.2125,17.4889909442549
5.225,5.05248025454578
5.2375,13.6409497322543
5.25,16.3902444782286
5.2625,5.53497888615736
5.275,6.80572161728555
5.2875,13.8588936669322
5.3,19.1262502839827
5.3125,18.1584897420992
5.325,10.3044007332785
5.3375,14.5659983385739
5.35,17.2086035683754
5.3625,9.41915916666367
5.375,1.46426128760181
5.3875,3.98412951886153
5.4,2.93087483922009
5.4125,3.62571762371722
5.425,10.4362564787422
5.4375,16.479252987323
5.45,12.856558119152
5.4625,3.02658507947132
5.475,12.4035230544734
5.4875,14.3865526102719
5.5,9.08376879800522
5.5125,6.14647033977063
5.525,9.42905189919667
5.5375,16.4273742909706
5.55,19.1514360694483
5.5625,14.7417722784201
5.575,8.08849320174253
5.5875,2.64698289584236
5.6,3.44360900744054
5.6125,5.99790240074829
5.625,9.24946467205835
5.6375,17.0136134840655
5.65,20.4839948972282
5.6625,17.3670492108643
5.675,14.9566967257836
5.6875,14.0211625842349
5.7,9.17186398766985
5.7125,3.11265671072664
5.725,2.13938220856691
5.7375,3.85313081344032
5.75,3.83814319480002
5.7625,6.45605814947047
5.775,10.4960886552196
5.7875,8.30810677898684
5.8,6.62778928091328
5.8125,13.8183774396587
5.825,14.8731918395661
5.8375,13.0506010563933
5.85,13.2948846063825
5.8625,5.51662385196378
5.875,10.6049688429069
5.8875,22.8053528287479
5.9,20.6238447434993
5.9125,9.42030766168848
5.925,13.7359612038342
5.9375,13.3690735940884
5.95,7.64485720290576
5.9625,17.7909468778403
5.975,19.378265309603
5.9875,9.04447876935216
