-2.283836410842,3.283836410842,333203.982823426,551376.164477493,1
0.0591840289882037,0.940815971011796,470437.321360205,75859.2535199591,2
0.477896556535971,0.522103443464029,1177957.87178153,129559.402030077,3
0.230700623463678,0.769299376536322,1122290.18224946,82656.3021518095,4
0.169206734713762,0.830793265286238,1108570.02459279,71011.0145469678,5
0.338528128727393,0.661471871272607,472694.16931755,182637.398805753,6
0.378742451293601,0.621257548706399,1266944.9548166,169610.110867736,7
0.0533280877479929,0.946671912252007,1211827.46768138,228148.880776381,8
-0.011724267157089,1.01172426715709,1197926.02944494,240359.928995045,9
0.309803472861236,0.690196527138764,1185123.09335478,194390.109655265,10
0.204138316509386,0.795861683490614,1184639.0738895,210325.298307798,11
0.00107763369596436,0.998922366304036,1205103.89407434,237172.961873663,12
0.315508354703754,0.684491645296246,1187548.19823514,193106.417694119,13
0.0488420346516197,0.95115796534838,454454.702775363,77128.4164726788,14
-0.0215711253974067,1.02157112539741,464103.278022328,64863.7527158606,15
0.244470793925449,0.755529206074551,1171183.38414291,206649.96018008,16
0.0915400376686779,0.908459962331322,1173991.60302255,229094.005581013,17
0.266477766682204,0.733522233317796,485719.120536475,195743.473915871,18
0.341820323830264,0.658179676169736,1230416.96408085,181594.545999427,19
0.534997725534486,0.465002274465514,475874.50604564,153728.195177881,20
0.461404465798017,0.538595534201983,1155367.10908609,123098.983237836,21
0.538014128745838,0.461985871254162,1138915.12862636,131687.142010645,22
0.374635301921295,0.625364698078705,1141173.15403003,107578.793058199,23
0.587080139298413,0.412919860701587,1185972.51634542,147351.28848513,24
